taxonomy_id,name
208,actinobacteria
22,proteobacteria
191,firmicutes
1439,bacteroidetes
3495,ascomycota
1480,armatimonadetes
197,chloroflexi
20133,mucoromycotina
3574,basidiomycota
177,verrucomicrobia
8581,streptophyta
3448,mucoromycota
183,planctomycetes
